year_aot,month_aot,PM2.5_aot,station_aot,year_chang,month_chang,PM2.5_chang,station_chang
2013,3,14,Aotizhongxin,2013,3,8,Changping
2013,3,14,Aotizhongxin,2013,3,7,Changping
2013,3,11,Aotizhongxin,2013,3,9,Changping
2013,3,7,Aotizhongxin,2013,3,9,Changping
2013,3,5,Aotizhongxin,2013,3,5,Changping
2013,3,6,Aotizhongxin,2013,3,5,Changping
2013,3,8,Aotizhongxin,2013,3,6,Changping
2013,3,13,Aotizhongxin,2013,3,5,Changping
2013,3,13,Aotizhongxin,2013,3,6,Changping
2013,3,11,Aotizhongxin,2013,3,10,Changping
2013,3,3,Aotizhongxin,2013,3,7,Changping
2013,3,10,Aotizhongxin,2013,3,17,Changping
2013,3,3,Aotizhongxin,2013,3,12,Changping
2013,3,4,Aotizhongxin,2013,3,12,Changping
2013,3,3,Aotizhongxin,2013,3,16,Changping
2013,3,9,Aotizhongxin,2013,3,16,Changping
2013,3,14,Aotizhongxin,2013,3,15,Changping
2013,3,23,Aotizhongxin,2013,3,19,Changping
2013,3,32,Aotizhongxin,2013,3,31,Changping
2013,3,43,Aotizhongxin,2013,3,45,Changping
2013,3,56,Aotizhongxin,2013,3,59,Changping
2013,3,61,Aotizhongxin,2013,3,60,Changping
2013,3,55,Aotizhongxin,2013,3,40,Changping
2013,3,56,Aotizhongxin,2013,3,41,Changping
2013,3,66,Aotizhongxin,2013,3,33,Changping
2013,3,73,Aotizhongxin,2013,3,44,Changping
2013,3,79,Aotizhongxin,2013,3,70,Changping
2013,3,80,Aotizhongxin,2013,3,77,Changping
2013,3,71,Aotizhongxin,2013,3,70,Changping
2013,3,71,Aotizhongxin,2013,3,68,Changping
2013,3,77,Aotizhongxin,2013,3,63,Changping
2013,3,108,Aotizhongxin,2013,3,87,Changping
2013,3,120,Aotizhongxin,2013,3,82,Changping
2013,3,121,Aotizhongxin,2013,3,90,Changping
2013,3,110,Aotizhongxin,2013,3,100,Changping
2013,3,111,Aotizhongxin,2013,3,108,Changping
2013,3,119,Aotizhongxin,2013,3,105,Changping
2013,3,124,Aotizhongxin,2013,3,114,Changping
2013,3,133,Aotizhongxin,2013,3,121,Changping
2013,3,118,Aotizhongxin,2013,3,127,Changping
2013,3,109,Aotizhongxin,2013,3,131,Changping
2013,3,113,Aotizhongxin,2013,3,124,Changping
2013,3,123,Aotizhongxin,2013,3,125,Changping
2013,3,146,Aotizhongxin,2013,3,133,Changping
2013,3,117,Aotizhongxin,2013,3,148,Changping
2013,3,109,Aotizhongxin,2013,3,148,Changping
2013,3,100,Aotizhongxin,2013,3,136,Changping
2013,3,101,Aotizhongxin,2013,3,132,Changping
2013,3,100,Aotizhongxin,2013,3,132,Changping
2013,3,105,Aotizhongxin,2013,3,128,Changping
2013,3,131,Aotizhongxin,2013,3,144,Changping
2013,3,172,Aotizhongxin,2013,3,136,Changping
2013,3,190,Aotizhongxin,2013,3,134,Changping
2013,3,190,Aotizhongxin,2013,3,143,Changping
2013,3,182,Aotizhongxin,2013,3,124,Changping
2013,3,185,Aotizhongxin,2013,3,149,Changping
2013,3,194,Aotizhongxin,2013,3,175,Changping
2013,3,209,Aotizhongxin,2013,3,163,Changping
2013,3,209,Aotizhongxin,2013,3,185,Changping
2013,3,220,Aotizhongxin,2013,3,202,Changping
2013,3,223,Aotizhongxin,2013,3,212,Changping
2013,3,214,Aotizhongxin,2013,3,207,Changping
2013,3,200,Aotizhongxin,2013,3,226,Changping
2013,3,209,Aotizhongxin,2013,3,223,Changping
2013,3,199,Aotizhongxin,2013,3,235,Changping
2013,3,204,Aotizhongxin,2013,3,231,Changping
2013,3,226,Aotizhongxin,2013,3,257,Changping
2013,3,222,Aotizhongxin,2013,3,236,Changping
2013,3,229,Aotizhongxin,2013,3,258,Changping
2013,3,181,Aotizhongxin,2013,3,259,Changping
2013,3,143,Aotizhongxin,2013,3,234,Changping
2013,3,131,Aotizhongxin,2013,3,240,Changping
2013,3,128,Aotizhongxin,2013,3,236,Changping
2013,3,129,Aotizhongxin,2013,3,229,Changping
2013,3,135,Aotizhongxin,2013,3,218,Changping
2013,3,135,Aotizhongxin,2013,3,212,Changping
2013,3,138,Aotizhongxin,2013,3,204,Changping
2013,3,186,Aotizhongxin,2013,3,204,Changping
2013,3,221,Aotizhongxin,2013,3,207,Changping
2013,3,159,Aotizhongxin,2013,3,228,Changping
2013,3,182,Aotizhongxin,2013,3,186,Changping
2013,3,186,Aotizhongxin,2013,3,77,Changping
2013,3,132,Aotizhongxin,2013,3,52,Changping
2013,3,45,Aotizhongxin,2013,3,26,Changping
2013,3,14,Aotizhongxin,2013,3,11,Changping
2013,3,13,Aotizhongxin,2013,3,11,Changping
2013,3,14,Aotizhongxin,2013,3,4,Changping
2013,3,12,Aotizhongxin,2013,3,4,Changping
2013,3,10,Aotizhongxin,2013,3,11,Changping
2013,3,9,Aotizhongxin,2013,3,8,Changping
2013,3,16,Aotizhongxin,2013,3,6,Changping
2013,3,16,Aotizhongxin,2013,3,7,Changping
2013,3,13,Aotizhongxin,2013,3,20,Changping
2013,3,8,Aotizhongxin,2013,3,21,Changping
2013,3,13,Aotizhongxin,2013,3,21,Changping
2013,3,10,Aotizhongxin,2013,3,20,Changping
2013,3,13,Aotizhongxin,2013,3,15,Changping
2013,3,17,Aotizhongxin,2013,3,13,Changping
2013,3,9,Aotizhongxin,2013,3,11,Changping
2013,3,3,Aotizhongxin,2013,3,10,Changping
2013,3,49,Aotizhongxin,2013,3,12,Changping
2013,3,95,Aotizhongxin,2013,3,15,Changping
2013,3,109,Aotizhongxin,2013,3,14,Changping
2013,3,108,Aotizhongxin,2013,3,18,Changping
2013,3,105,Aotizhongxin,2013,3,10,Changping
2013,3,93,Aotizhongxin,2013,3,11,Changping
2013,3,66,Aotizhongxin,2013,3,19,Changping
2013,3,76,Aotizhongxin,2013,3,5,Changping
2013,3,84,Aotizhongxin,2013,3,8,Changping
2013,3,84,Aotizhongxin,2013,3,26,Changping
2013,3,94,Aotizhongxin,2013,3,25,Changping
2013,3,90,Aotizhongxin,2013,3,49,Changping
2013,3,91,Aotizhongxin,2013,3,44,Changping
2013,3,100,Aotizhongxin,2013,3,46,Changping
2013,3,100,Aotizhongxin,2013,3,47,Changping
2013,3,73,Aotizhongxin,2013,3,48,Changping
2013,3,75,Aotizhongxin,2013,3,46,Changping
2013,3,88,Aotizhongxin,2013,3,52,Changping
2013,3,113,Aotizhongxin,2013,3,52,Changping
2013,3,114,Aotizhongxin,2013,3,59,Changping
2013,3,108,Aotizhongxin,2013,3,93,Changping
2013,3,109,Aotizhongxin,2013,3,104,Changping
2013,3,91,Aotizhongxin,2013,3,94,Changping
2013,3,92,Aotizhongxin,2013,3,91,Changping
2013,3,93,Aotizhongxin,2013,3,90,Changping
2013,3,70,Aotizhongxin,2013,3,96,Changping
2013,3,64,Aotizhongxin,2013,3,93,Changping
2013,3,57,Aotizhongxin,2013,3,78,Changping
2013,3,66,Aotizhongxin,2013,3,69,Changping
2013,3,60,Aotizhongxin,2013,3,67,Changping
2013,3,67,Aotizhongxin,2013,3,70,Changping
2013,3,71,Aotizhongxin,2013,3,64,Changping
2013,3,73,Aotizhongxin,2013,3,64,Changping
2013,3,66,Aotizhongxin,2013,3,64,Changping
2013,3,70,Aotizhongxin,2013,3,76,Changping
2013,3,82,Aotizhongxin,2013,3,75,Changping
2013,3,77,Aotizhongxin,2013,3,76,Changping
2013,3,79,Aotizhongxin,2013,3,72,Changping
2013,3,92,Aotizhongxin,2013,3,85,Changping
2013,3,81,Aotizhongxin,2013,3,88,Changping
2013,3,94,Aotizhongxin,2013,3,95,Changping
2013,3,95,Aotizhongxin,2013,3,97,Changping
2013,3,88,Aotizhongxin,2013,3,106,Changping
2013,3,80,Aotizhongxin,2013,3,97,Changping
2013,3,84,Aotizhongxin,2013,3,92,Changping
2013,3,88,Aotizhongxin,2013,3,88,Changping
2013,3,86,Aotizhongxin,2013,3,96,Changping
2013,3,92,Aotizhongxin,2013,3,99,Changping
2013,3,102,Aotizhongxin,2013,3,83,Changping
2013,3,108,Aotizhongxin,2013,3,90,Changping
2013,3,110,Aotizhongxin,2013,3,94,Changping
2013,3,96,Aotizhongxin,2013,3,95,Changping
2013,3,101,Aotizhongxin,2013,3,111,Changping
2013,3,96,Aotizhongxin,2013,3,101,Changping
2013,3,120,Aotizhongxin,2013,3,87,Changping
2013,3,132,Aotizhongxin,2013,3,86,Changping
2013,3,151,Aotizhongxin,2013,3,118,Changping
2013,3,187,Aotizhongxin,2013,3,160,Changping
2013,3,205,Aotizhongxin,2013,3,172,Changping
2013,3,212,Aotizhongxin,2013,3,192,Changping
2013,3,221,Aotizhongxin,2013,3,174,Changping
2013,3,225,Aotizhongxin,2013,3,198,Changping
2013,3,226,Aotizhongxin,2013,3,200,Changping
2013,3,228,Aotizhongxin,2013,3,170,Changping
2013,3,227,Aotizhongxin,2013,3,202,Changping
2013,3,235,Aotizhongxin,2013,3,222,Changping
2013,3,235,Aotizhongxin,2013,3,216,Changping
2013,3,229,Aotizhongxin,2013,3,227,Changping
2013,3,225,Aotizhongxin,2013,3,231,Changping
2013,4,226,Aotizhongxin,2013,4,230,Changping
2013,4,233,Aotizhongxin,2013,4,238,Changping
2013,4,240,Aotizhongxin,2013,4,210,Changping
2013,4,242,Aotizhongxin,2013,4,240,Changping
2013,4,238,Aotizhongxin,2013,4,228,Changping
2013,4,228,Aotizhongxin,2013,4,231,Changping
2013,4,68,Aotizhongxin,2013,4,44,Changping
2013,4,16,Aotizhongxin,2013,4,45,Changping
2013,4,13,Aotizhongxin,2013,4,18,Changping
2013,4,20,Aotizhongxin,2013,4,26,Changping
2013,4,27,Aotizhongxin,2013,4,34,Changping
2013,4,36,Aotizhongxin,2013,4,40,Changping
2013,4,34,Aotizhongxin,2013,4,31,Changping
2013,4,43,Aotizhongxin,2013,4,32,Changping
2013,4,15,Aotizhongxin,2013,4,34,Changping
2013,4,13,Aotizhongxin,2013,4,27,Changping
2013,4,13,Aotizhongxin,2013,4,21,Changping
2013,4,10,Aotizhongxin,2013,4,15,Changping
2013,4,14,Aotizhongxin,2013,4,10,Changping
2013,4,13,Aotizhongxin,2013,4,7,Changping
2013,4,3,Aotizhongxin,2013,4,9,Changping
2013,4,10,Aotizhongxin,2013,4,9,Changping
2013,4,9,Aotizhongxin,2013,4,6,Changping
2013,4,17,Aotizhongxin,2013,4,9,Changping
2013,4,55,Aotizhongxin,2013,4,6,Changping
2013,4,102,Aotizhongxin,2013,4,11,Changping
2013,4,118,Aotizhongxin,2013,4,24,Changping
2013,4,126,Aotizhongxin,2013,4,30,Changping
2013,4,162,Aotizhongxin,2013,4,31,Changping
2013,4,161,Aotizhongxin,2013,4,52,Changping
2013,4,145,Aotizhongxin,2013,4,55,Changping
2013,4,131,Aotizhongxin,2013,4,85,Changping
2013,4,136,Aotizhongxin,2013,4,135,Changping
2013,4,132,Aotizhongxin,2013,4,134,Changping
2013,4,117,Aotizhongxin,2013,4,132,Changping
2013,4,134,Aotizhongxin,2013,4,126,Changping
2013,4,135,Aotizhongxin,2013,4,127,Changping
2013,4,108,Aotizhongxin,2013,4,152,Changping
2013,4,111,Aotizhongxin,2013,4,159,Changping
2013,4,111,Aotizhongxin,2013,4,165,Changping
2013,4,124,Aotizhongxin,2013,4,136,Changping
2013,4,142,Aotizhongxin,2013,4,160,Changping
2013,4,168,Aotizhongxin,2013,4,121,Changping
2013,4,147,Aotizhongxin,2013,4,121,Changping
2013,4,154,Aotizhongxin,2013,4,125,Changping
2013,4,153,Aotizhongxin,2013,4,132,Changping
2013,4,154,Aotizhongxin,2013,4,168,Changping
2013,4,142,Aotizhongxin,2013,4,168,Changping
2013,4,129,Aotizhongxin,2013,4,178,Changping
2013,4,157,Aotizhongxin,2013,4,125,Changping
2013,4,173,Aotizhongxin,2013,4,109,Changping
2013,4,208,Aotizhongxin,2013,4,153,Changping
2013,4,180,Aotizhongxin,2013,4,218,Changping
2013,4,122,Aotizhongxin,2013,4,141,Changping
2013,4,89,Aotizhongxin,2013,4,112,Changping
2013,4,56,Aotizhongxin,2013,4,75,Changping
2013,4,42,Aotizhongxin,2013,4,72,Changping
2013,4,36,Aotizhongxin,2013,4,57,Changping
2013,4,40,Aotizhongxin,2013,4,47,Changping
2013,4,40,Aotizhongxin,2013,4,60,Changping
2013,4,41,Aotizhongxin,2013,4,44,Changping
2013,4,48,Aotizhongxin,2013,4,35,Changping
2013,4,46,Aotizhongxin,2013,4,28,Changping
2013,4,48,Aotizhongxin,2013,4,33,Changping
2013,4,63,Aotizhongxin,2013,4,33,Changping
2013,4,78,Aotizhongxin,2013,4,37,Changping
2013,4,80,Aotizhongxin,2013,4,36,Changping
2013,4,69,Aotizhongxin,2013,4,51,Changping
2013,4,74,Aotizhongxin,2013,4,50,Changping
2013,4,84,Aotizhongxin,2013,4,64,Changping
2013,4,90,Aotizhongxin,2013,4,57,Changping
2013,4,85,Aotizhongxin,2013,4,58,Changping
2013,4,75,Aotizhongxin,2013,4,63,Changping
2013,4,63,Aotizhongxin,2013,4,82,Changping
2013,4,83,Aotizhongxin,2013,4,71,Changping
2013,4,72,Aotizhongxin,2013,4,72,Changping
2013,4,76,Aotizhongxin,2013,4,84,Changping
2013,4,80,Aotizhongxin,2013,4,83,Changping
2013,4,84,Aotizhongxin,2013,4,95,Changping
2013,4,88,Aotizhongxin,2013,4,108,Changping
2013,4,109,Aotizhongxin,2013,4,104,Changping
2013,4,112,Aotizhongxin,2013,4,101,Changping
2013,4,116,Aotizhongxin,2013,4,110,Changping
2013,4,111,Aotizhongxin,2013,4,97,Changping
2013,4,104,Aotizhongxin,2013,4,146,Changping
2013,4,90,Aotizhongxin,2013,4,157,Changping
2013,4,26,Aotizhongxin,2013,4,14,Changping
2013,4,12,Aotizhongxin,2013,4,18,Changping
2013,4,5,Aotizhongxin,2013,4,5,Changping
2013,4,13,Aotizhongxin,2013,4,3,Changping
2013,4,3,Aotizhongxin,2013,4,8,Changping
2013,4,3,Aotizhongxin,2013,4,11,Changping
2013,4,3,Aotizhongxin,2013,4,6,Changping
2013,4,3,Aotizhongxin,2013,4,3,Changping
2013,4,3,Aotizhongxin,2013,4,4,Changping
2013,4,12,Aotizhongxin,2013,4,14,Changping
2013,4,18,Aotizhongxin,2013,4,11,Changping
2013,4,6,Aotizhongxin,2013,4,17,Changping
2013,4,18,Aotizhongxin,2013,4,16,Changping
2013,4,16,Aotizhongxin,2013,4,12,Changping
2013,4,14,Aotizhongxin,2013,4,6,Changping
2013,4,3,Aotizhongxin,2013,4,13,Changping
2013,4,16,Aotizhongxin,2013,4,8,Changping
2013,4,4,Aotizhongxin,2013,4,5,Changping
2013,4,3,Aotizhongxin,2013,4,14,Changping
2013,4,22,Aotizhongxin,2013,4,19,Changping
2013,4,35,Aotizhongxin,2013,4,39,Changping
2013,4,32,Aotizhongxin,2013,4,40,Changping
2013,4,40,Aotizhongxin,2013,4,42,Changping
2013,4,46,Aotizhongxin,2013,4,43,Changping
2013,4,51,Aotizhongxin,2013,4,35,Changping
2013,4,64,Aotizhongxin,2013,4,36,Changping
2013,4,66,Aotizhongxin,2013,4,38,Changping
2013,4,72,Aotizhongxin,2013,4,58,Changping
2013,4,91,Aotizhongxin,2013,4,90,Changping
2013,4,66,Aotizhongxin,2013,4,78,Changping
2013,4,63,Aotizhongxin,2013,4,69,Changping
2013,4,62,Aotizhongxin,2013,4,66,Changping
2013,4,71,Aotizhongxin,2013,4,3,Changping
2013,4,86,Aotizhongxin,2013,4,59,Changping
2013,4,94,Aotizhongxin,2013,4,89,Changping
2013,4,75,Aotizhongxin,2013,4,90,Changping
2013,4,116,Aotizhongxin,2013,4,90,Changping
2013,4,125,Aotizhongxin,2013,4,96,Changping
2013,4,125,Aotizhongxin,2013,4,109,Changping
2013,4,84,Aotizhongxin,2013,4,107,Changping
2013,4,86,Aotizhongxin,2013,4,84,Changping
2013,4,99,Aotizhongxin,2013,4,95,Changping
2013,4,90,Aotizhongxin,2013,4,110,Changping
2013,4,83,Aotizhongxin,2013,4,60,Changping
2013,4,63,Aotizhongxin,2013,4,60,Changping
2013,4,42,Aotizhongxin,2013,4,51,Changping
2013,4,44,Aotizhongxin,2013,4,28,Changping
2013,4,44,Aotizhongxin,2013,4,41,Changping
2013,4,31,Aotizhongxin,2013,4,47,Changping
2013,4,39,Aotizhongxin,2013,4,39,Changping
2013,4,35,Aotizhongxin,2013,4,20,Changping
2013,4,31,Aotizhongxin,2013,4,20,Changping
2013,4,24,Aotizhongxin,2013,4,15,Changping
2013,4,15,Aotizhongxin,2013,4,15,Changping
2013,4,16,Aotizhongxin,2013,4,14,Changping
2013,4,13,Aotizhongxin,2013,4,14,Changping
2013,4,16,Aotizhongxin,2013,4,6,Changping
2013,4,15,Aotizhongxin,2013,4,11,Changping
2013,4,32,Aotizhongxin,2013,4,10,Changping
2013,4,19,Aotizhongxin,2013,4,14,Changping
2013,4,14,Aotizhongxin,2013,4,14,Changping
2013,4,13,Aotizhongxin,2013,4,19,Changping
2013,4,15,Aotizhongxin,2013,4,17,Changping
2013,4,18,Aotizhongxin,2013,4,15,Changping
2013,4,12,Aotizhongxin,2013,4,16,Changping
2013,4,9,Aotizhongxin,2013,4,14,Changping
2013,4,12,Aotizhongxin,2013,4,9,Changping
2013,4,10,Aotizhongxin,2013,4,7,Changping
2013,4,8,Aotizhongxin,2013,4,7,Changping
2013,4,11,Aotizhongxin,2013,4,10,Changping
2013,4,9,Aotizhongxin,2013,4,10,Changping
2013,4,10,Aotizhongxin,2013,4,10,Changping
2013,4,12,Aotizhongxin,2013,4,11,Changping
2013,4,12,Aotizhongxin,2013,4,15,Changping
2013,4,11,Aotizhongxin,2013,4,8,Changping
2013,4,12,Aotizhongxin,2013,4,6,Changping
2013,4,13,Aotizhongxin,2013,4,8,Changping
2013,4,12,Aotizhongxin,2013,4,19,Changping
2013,4,17,Aotizhongxin,2013,4,16,Changping
2013,4,4,Aotizhongxin,2013,4,16,Changping
2013,4,14,Aotizhongxin,2013,4,12,Changping
2013,4,12,Aotizhongxin,2013,4,13,Changping
2013,4,18,Aotizhongxin,2013,4,13,Changping
2013,4,15,Aotizhongxin,2013,4,12,Changping
2013,4,13,Aotizhongxin,2013,4,5,Changping
2013,4,13,Aotizhongxin,2013,4,6,Changping
2013,4,13,Aotizhongxin,2013,4,15,Changping
2013,4,12,Aotizhongxin,2013,4,17,Changping
2013,4,10,Aotizhongxin,2013,4,13,Changping
2013,4,10,Aotizhongxin,2013,4,14,Changping
2013,4,10,Aotizhongxin,2013,4,12,Changping
2013,4,11,Aotizhongxin,2013,4,18,Changping
2013,4,10,Aotizhongxin,2013,4,18,Changping
2013,4,5,Aotizhongxin,2013,4,10,Changping
2013,4,16,Aotizhongxin,2013,4,17,Changping
2013,4,7,Aotizhongxin,2013,4,8,Changping
2013,4,11,Aotizhongxin,2013,4,14,Changping
2013,4,11,Aotizhongxin,2013,4,15,Changping
2013,4,18,Aotizhongxin,2013,4,12,Changping
2013,4,24,Aotizhongxin,2013,4,22,Changping
2013,4,22,Aotizhongxin,2013,4,24,Changping
2013,4,23,Aotizhongxin,2013,4,24,Changping
2013,4,36,Aotizhongxin,2013,4,36,Changping
2013,4,34,Aotizhongxin,2013,4,29,Changping
2013,4,36,Aotizhongxin,2013,4,14,Changping
2013,4,25,Aotizhongxin,2013,4,15,Changping
2013,4,17,Aotizhongxin,2013,4,14,Changping
2013,4,25,Aotizhongxin,2013,4,19,Changping
2013,4,24,Aotizhongxin,2013,4,17,Changping
2013,4,35,Aotizhongxin,2013,4,17,Changping
2013,4,21,Aotizhongxin,2013,4,15,Changping
2013,4,14,Aotizhongxin,2013,4,17,Changping
2013,4,16,Aotizhongxin,2013,4,13,Changping
2013,4,19,Aotizhongxin,2013,4,12,Changping
2013,4,4,Aotizhongxin,2013,4,11,Changping
2013,4,16,Aotizhongxin,2013,4,5,Changping
2013,4,17,Aotizhongxin,2013,4,8,Changping
2013,4,5,Aotizhongxin,2013,4,8,Changping
2013,4,4,Aotizhongxin,2013,4,8,Changping
2013,4,38,Aotizhongxin,2013,4,21,Changping
2013,4,56,Aotizhongxin,2013,4,37,Changping
2013,4,50,Aotizhongxin,2013,4,27,Changping
2013,4,56,Aotizhongxin,2013,4,15,Changping
2013,4,49,Aotizhongxin,2013,4,16,Changping
2013,4,49,Aotizhongxin,2013,4,15,Changping
2013,4,44,Aotizhongxin,2013,4,15,Changping
2013,4,60,Aotizhongxin,2013,4,20,Changping
2013,4,46,Aotizhongxin,2013,4,21,Changping
2013,4,48,Aotizhongxin,2013,4,20,Changping
2013,4,48,Aotizhongxin,2013,4,38,Changping
2013,4,50,Aotizhongxin,2013,4,52,Changping
2013,4,50,Aotizhongxin,2013,4,51,Changping
2013,4,53,Aotizhongxin,2013,4,50,Changping
2013,4,45,Aotizhongxin,2013,4,54,Changping
2013,4,62,Aotizhongxin,2013,4,57,Changping
2013,4,58,Aotizhongxin,2013,4,56,Changping
2013,4,46,Aotizhongxin,2013,4,65,Changping
2013,4,48,Aotizhongxin,2013,4,64,Changping
2013,4,65,Aotizhongxin,2013,4,52,Changping
2013,4,58,Aotizhongxin,2013,4,64,Changping
2013,4,57,Aotizhongxin,2013,4,84,Changping
2013,4,52,Aotizhongxin,2013,4,76,Changping
2013,4,60,Aotizhongxin,2013,4,78,Changping
2013,4,65,Aotizhongxin,2013,4,69,Changping
2013,4,73,Aotizhongxin,2013,4,67,Changping
2013,4,70,Aotizhongxin,2013,4,62,Changping
2013,4,78,Aotizhongxin,2013,4,64,Changping
2013,4,88,Aotizhongxin,2013,4,64,Changping
2013,4,92,Aotizhongxin,2013,4,55,Changping
2013,4,97,Aotizhongxin,2013,4,58,Changping
2013,4,107,Aotizhongxin,2013,4,57,Changping
2013,4,100,Aotizhongxin,2013,4,62,Changping
2013,4,112,Aotizhongxin,2013,4,80,Changping
2013,4,127,Aotizhongxin,2013,4,86,Changping
2013,4,154,Aotizhongxin,2013,4,62,Changping
2013,4,92,Aotizhongxin,2013,4,19,Changping
2013,4,23,Aotizhongxin,2013,4,17,Changping
2013,4,23,Aotizhongxin,2013,4,25,Changping
2013,4,20,Aotizhongxin,2013,4,17,Changping
2013,4,16,Aotizhongxin,2013,4,10,Changping
2013,4,17,Aotizhongxin,2013,4,11,Changping
2013,4,12,Aotizhongxin,2013,4,10,Changping
2013,4,8,Aotizhongxin,2013,4,3,Changping
2013,4,6,Aotizhongxin,2013,4,8,Changping
2013,4,11,Aotizhongxin,2013,4,5,Changping
2013,4,30,Aotizhongxin,2013,4,4,Changping
2013,4,16,Aotizhongxin,2013,4,4,Changping
2013,4,8,Aotizhongxin,2013,4,8,Changping
2013,4,11,Aotizhongxin,2013,4,7,Changping
2013,4,5,Aotizhongxin,2013,4,6,Changping
2013,4,19,Aotizhongxin,2013,4,5,Changping
2013,4,34,Aotizhongxin,2013,4,7,Changping
2013,4,64,Aotizhongxin,2013,4,11,Changping
2013,4,51,Aotizhongxin,2013,4,52,Changping
2013,4,56,Aotizhongxin,2013,4,50,Changping
2013,4,49,Aotizhongxin,2013,4,43,Changping
2013,4,46,Aotizhongxin,2013,4,50,Changping
2013,4,50,Aotizhongxin,2013,4,54,Changping
2013,4,56,Aotizhongxin,2013,4,49,Changping
2013,4,57,Aotizhongxin,2013,4,56,Changping
2013,4,54,Aotizhongxin,2013,4,58,Changping
2013,4,55,Aotizhongxin,2013,4,53,Changping
2013,4,67,Aotizhongxin,2013,4,60,Changping
2013,4,65,Aotizhongxin,2013,4,79,Changping
2013,4,61,Aotizhongxin,2013,4,70,Changping
2013,4,62,Aotizhongxin,2013,4,65,Changping
2013,4,71,Aotizhongxin,2013,4,64,Changping
2013,4,77,Aotizhongxin,2013,4,75,Changping
2013,4,68,Aotizhongxin,2013,4,70,Changping
2013,4,52,Aotizhongxin,2013,4,70,Changping
2013,4,69,Aotizhongxin,2013,4,67,Changping
2013,4,82,Aotizhongxin,2013,4,67,Changping
2013,4,82,Aotizhongxin,2013,4,76,Changping
2013,4,49,Aotizhongxin,2013,4,76,Changping
2013,4,82,Aotizhongxin,2013,4,79,Changping
2013,4,88,Aotizhongxin,2013,4,89,Changping
2013,4,88,Aotizhongxin,2013,4,88,Changping
2013,4,114,Aotizhongxin,2013,4,93,Changping
2013,4,115,Aotizhongxin,2013,4,112,Changping
2013,4,83,Aotizhongxin,2013,4,115,Changping
2013,4,61,Aotizhongxin,2013,4,69,Changping
2013,4,54,Aotizhongxin,2013,4,55,Changping
2013,4,53,Aotizhongxin,2013,4,54,Changping
2013,4,50,Aotizhongxin,2013,4,53,Changping
2013,4,46,Aotizhongxin,2013,4,59,Changping
2013,4,63,Aotizhongxin,2013,4,66,Changping
2013,4,50,Aotizhongxin,2013,4,56,Changping
2013,4,58,Aotizhongxin,2013,4,63,Changping
2013,4,57,Aotizhongxin,2013,4,63,Changping
2013,4,78,Aotizhongxin,2013,4,81,Changping
2013,4,83,Aotizhongxin,2013,4,62,Changping
2013,4,76,Aotizhongxin,2013,4,25,Changping
2013,4,72,Aotizhongxin,2013,4,15,Changping
2013,4,51,Aotizhongxin,2013,4,20,Changping
2013,4,37,Aotizhongxin,2013,4,24,Changping
2013,4,30,Aotizhongxin,2013,4,15,Changping
2013,4,21,Aotizhongxin,2013,4,24,Changping
2013,4,27,Aotizhongxin,2013,4,18,Changping
2013,4,41,Aotizhongxin,2013,4,13,Changping
2013,4,93,Aotizhongxin,2013,4,107,Changping
2013,4,78,Aotizhongxin,2013,4,103,Changping
2013,4,55,Aotizhongxin,2013,4,66,Changping
2013,4,51,Aotizhongxin,2013,4,63,Changping
2013,4,43,Aotizhongxin,2013,4,49,Changping
2013,4,35,Aotizhongxin,2013,4,41,Changping
2013,4,33,Aotizhongxin,2013,4,43,Changping
2013,4,34,Aotizhongxin,2013,4,45,Changping
2013,4,39,Aotizhongxin,2013,4,55,Changping
2013,4,37,Aotizhongxin,2013,4,34,Changping
2013,4,40,Aotizhongxin,2013,4,34,Changping
2013,4,51,Aotizhongxin,2013,4,42,Changping
2013,4,51,Aotizhongxin,2013,4,41,Changping
2013,4,52,Aotizhongxin,2013,4,44,Changping
2013,4,60,Aotizhongxin,2013,4,55,Changping
2013,4,74,Aotizhongxin,2013,4,71,Changping
2013,4,74,Aotizhongxin,2013,4,70,Changping
2013,4,61,Aotizhongxin,2013,4,76,Changping
2013,4,53,Aotizhongxin,2013,4,75,Changping
2013,4,50,Aotizhongxin,2013,4,70,Changping
2013,4,47,Aotizhongxin,2013,4,44,Changping
2013,4,47,Aotizhongxin,2013,4,43,Changping
2013,4,42,Aotizhongxin,2013,4,8,Changping
2013,4,12,Aotizhongxin,2013,4,5,Changping
2013,4,8,Aotizhongxin,2013,4,10,Changping
2013,4,9,Aotizhongxin,2013,4,3,Changping
2013,4,10,Aotizhongxin,2013,4,3,Changping
2013,4,12,Aotizhongxin,2013,4,4,Changping
2013,4,8,Aotizhongxin,2013,4,2,Changping
2013,4,9,Aotizhongxin,2013,4,7,Changping
2013,4,9,Aotizhongxin,2013,4,5,Changping
2013,4,16,Aotizhongxin,2013,4,16,Changping
2013,4,22,Aotizhongxin,2013,4,17,Changping
2013,4,33,Aotizhongxin,2013,4,17,Changping
2013,4,43,Aotizhongxin,2013,4,8,Changping
2013,4,50,Aotizhongxin,2013,4,32,Changping
2013,4,67,Aotizhongxin,2013,4,47,Changping
2013,4,67,Aotizhongxin,2013,4,42,Changping
2013,4,58,Aotizhongxin,2013,4,39,Changping
2013,4,56,Aotizhongxin,2013,4,32,Changping
2013,4,50,Aotizhongxin,2013,4,35,Changping
2013,4,42,Aotizhongxin,2013,4,61,Changping
